transaction_id,amount,transaction_time,merchant_category,customer_age,location,payment_method,previous_transactions,avg_transaction_amount,fraud
873327c0-c16d-4979-8cc0-b95fd94455e3,192.99,2025-01-15T19:42:19,grocery,50,Jaipur,netbanking,23,61.95,0
562ecd58-50f0-4b9a-a837-18cb35cfdde9,1251.85,2025-09-25T12:23:25,fuel,19,Chennai,wallet,20,554.65,0
614b8d67-a152-43d5-844f-04e3acac8ad0,277.91,2025-04-20T05:53:55,fuel,34,Kolkata,netbanking,27,191.51,0
9fb0f669-f56b-4b7c-87b8-282533740d73,1446.02,2025-04-13T09:12:28,online,77,Jaipur,netbanking,20,1408.15,0
b73370fd-389c-4f64-a39f-a4a306080614,24.16,2025-09-14T13:11:30,grocery,28,Hyderabad,credit_card,31,10.0,0
eec07782-aa0f-4ba5-924f-75fe8391cde4,391.62,2025-09-04T12:58:13,electronics,29,Mumbai,upi,18,384.16,0
ed881f02-e1f6-45f9-b6c1-b7440dc4133b,206.03,2025-02-15T23:49:12,travel,39,Lucknow,netbanking,20,10.0,0
75bb33c2-39ed-4203-9c3c-57b5883b623b,416.73,2025-01-26T21:23:42,fuel,56,Chennai,upi,26,108.7,0
f66fa1fd-f350-4d14-9a9c-a15683ec7664,261.53,2025-08-20T09:31:37,fuel,31,Pune,credit_card,22,117.54,0
4b6d5f6f-d1d0-457e-b4f2-1939e76446e6,279.35,2025-04-04T02:18:49,dining,18,Bangalore,wallet,27,206.88,1
9f0895e6-43c4-47b1-8160-062592d5bf7a,299.64,2025-01-09T13:14:04,other,44,Bangalore,credit_card,30,298.21,0
05495c94-c57e-4587-a956-6749476138b9,59.11,2025-06-22T11:30:42,grocery,37,Hyderabad,debit_card,25,54.95,0
78320f27-7820-4e82-b77e-370eea3b40fe,601.08,2025-09-12T11:00:40,electronics,56,Mumbai,debit_card,24,279.92,0
92d98930-5f7d-4b2e-9110-e05731d2da75,599.11,2025-05-08T06:35:30,electronics,33,Lucknow,credit_card,18,688.56,0
9352d9bf-5af3-4f82-833c-fb7e0ae5a470,199.7,2025-04-16T18:48:09,online,41,Chennai,debit_card,13,223.02,0
274f0f52-21be-4a43-bb52-6ac0fd5d9975,492.66,2025-01-06T22:59:55,travel,44,Ahmedabad,wallet,20,715.89,0
58953489-4777-42dd-b9e6-3b0845f2a29e,190.26,2025-07-16T22:08:44,grocery,45,Hyderabad,debit_card,35,184.17,0
1d797d75-57e0-4d54-bf56-326ce243846e,130.61,2025-03-08T23:04:55,travel,25,Lucknow,upi,21,20.45,0
3124c069-1a07-4c59-9f80-8b50240e35bf,2218.9,2025-02-15T08:19:52,grocery,37,Pune,netbanking,24,1040.78,0
8fd46987-1108-4eeb-b454-1db0eacf0f56,3769.71,2025-08-12T19:51:59,electronics,45,Pune,credit_card,20,1311.08,0
ad630824-889d-4781-bee3-b0bfc44fae52,550.14,2025-08-15T12:26:36,other,30,Hyderabad,credit_card,31,407.1,0
5cd1d580-0c3d-4df0-880d-391506b5ae93,1458.56,2025-04-18T06:34:56,grocery,22,Ahmedabad,netbanking,39,715.01,0
5169b731-6634-4f49-a9b9-4cd977508a55,318.82,2025-10-15T09:53:27,other,32,Pune,debit_card,25,10.0,0
4e4c915b-7510-4d4e-b03e-76e41df968c6,268.52,2025-04-25T19:40:23,grocery,39,Chennai,credit_card,20,109.76,0
6d474a94-9916-4add-9cd7-65b2dc143265,770.54,2025-06-15T22:36:21,online,34,Hyderabad,credit_card,24,295.23,0
4e3c283e-15c0-47af-824c-912c4d1449ef,873.63,2025-04-25T04:38:23,dining,31,Delhi,credit_card,26,1079.6,0
6b899431-117c-4288-8809-216a574096f4,474.04,2025-08-05T22:29:34,online,18,Jaipur,upi,25,78.86,0
5594ca87-5e96-4094-92b7-f22bb99dd58e,515.23,2025-02-27T00:33:12,grocery,55,Pune,wallet,23,191.21,0
7254ad91-e994-4898-8505-b7640dfd7d9e,876.83,2025-02-07T14:51:32,online,18,Chennai,debit_card,19,717.58,0
23a9de98-a798-427b-a5af-b5cb55b89b23,517.74,2025-02-14T03:29:44,online,46,Pune,debit_card,24,307.39,0
f0d862cd-5ad3-41f3-a94a-2d9fe20b973d,215.58,2025-01-05T07:25:15,dining,24,Delhi,credit_card,31,346.79,0
46813422-418f-4b07-b988-18a32cab4da3,695.11,2025-04-20T16:35:32,electronics,55,Lucknow,credit_card,32,504.71,0
ecb9ce5c-98a5-4808-a201-18e7a64c84e3,364.3,2025-03-05T16:42:10,electronics,36,Pune,credit_card,22,202.56,0
4c3c749a-32e6-424b-ac6f-f3071f25792b,992.61,2025-10-11T02:29:14,other,36,Kolkata,credit_card,25,303.66,0
600e38cd-242b-4fa8-acd1-6c5047dfbc51,720.97,2025-04-07T06:30:23,entertainment,40,Chennai,upi,28,318.26,0
ca2b8e7c-4275-42e3-8080-a596185bd860,50.25,2025-03-13T02:46:51,entertainment,38,Bangalore,credit_card,17,92.97,0
a52e2386-cee7-4be3-b4a5-03ec5fe77119,159.7,2025-04-02T03:38:34,fuel,27,Kolkata,credit_card,31,93.27,0
8026c499-f397-460d-9b46-9bc906a89409,233.96,2025-04-07T18:19:19,dining,42,Bangalore,netbanking,28,23.35,0
bb723313-8e2f-4fa6-a874-077863161699,319.66,2025-07-12T14:14:23,online,44,Mumbai,credit_card,26,10.0,0
a0c93dc0-cc29-44eb-9724-22df672c8f1a,491.77,2025-07-31T22:57:55,entertainment,34,Jaipur,credit_card,24,310.58,0
e7711215-ab70-4568-99d8-489df7ddb2c8,407.34,2025-03-13T16:28:55,entertainment,38,Lucknow,wallet,34,415.76,0
e10c25fe-50ab-40e7-b267-1a5c979b2698,340.79,2025-02-03T15:48:10,entertainment,52,Kolkata,upi,21,402.94,0
b7656787-e3e2-422b-8e76-f6580202d9be,138.65,2025-06-18T23:42:31,fuel,56,Bangalore,netbanking,22,67.34,0
0ed64bd5-1b88-4914-b0a0-502998c17fb5,158.91,2025-07-24T04:16:58,online,39,Lucknow,netbanking,23,293.47,0
39a824ac-2a25-49aa-b158-8f9b3d74b31c,854.62,2025-06-09T23:38:56,fuel,33,Jaipur,upi,24,335.04,0
c714c3c0-403b-44c6-ba4c-af4253e67ce1,182.05,2025-02-09T05:27:58,electronics,47,Pune,upi,21,217.29,0
4174b0f6-2226-4377-844f-ccc9f662dbb1,185.07,2025-01-27T22:47:39,online,41,Mumbai,debit_card,22,321.44,0
d65ddbee-0474-4eca-af8e-02743db7012d,442.97,2025-06-17T01:57:02,electronics,18,Chennai,credit_card,30,10.0,0
1123bf30-2e32-455f-bd27-2e9ff3fff2cb,911.02,2025-08-06T06:45:16,electronics,36,Mumbai,upi,18,1117.04,0
99c9af54-5f67-48e9-b9fa-9769b85fc6b7,3590.23,2025-04-17T03:51:18,fuel,19,Pune,debit_card,17,3018.52,0
75fa8cdc-6110-41a0-b014-b8cbde61ddc4,403.66,2025-06-29T16:14:55,electronics,35,Mumbai,debit_card,27,339.23,0
3c207f39-dfdb-450c-8df9-9a02482fefe7,1999.01,2025-05-02T19:57:29,travel,44,Pune,credit_card,27,2122.79,0
db73fd5e-8ba6-4129-b5b0-c18045bd0ddd,1052.75,2025-03-11T02:32:57,fuel,23,Chennai,upi,19,1118.51,0
7cd306f2-b709-4370-9986-8e02164817c5,58.58,2025-08-10T23:08:21,online,36,Bangalore,upi,21,152.01,0
04343a1d-ddb3-4445-915e-a17b5db25f64,147.88,2025-02-02T03:16:27,grocery,35,Pune,netbanking,20,161.23,0
124c3c0c-5429-41b7-83b7-8519008691a8,50.08,2025-07-23T23:17:12,grocery,37,Lucknow,debit_card,27,10.0,0
e734ef88-9d3e-4ae0-8c2c-4193016ddaa6,46.19,2025-09-30T03:07:21,grocery,25,Kolkata,debit_card,27,16.35,0
51857d00-c5aa-49cd-9b71-596152e8892b,1057.41,2025-09-17T15:17:37,electronics,36,Jaipur,upi,34,1007.94,0
65ef4cdc-717d-4370-9549-cb6e1d503d78,411.22,2025-07-16T12:40:02,grocery,47,Kolkata,credit_card,23,528.02,0
5068ffe5-0b53-40f5-877d-edb43a07bf11,273.95,2025-04-07T22:31:28,entertainment,29,Mumbai,debit_card,36,126.63,0
84c77b3b-85dd-4b80-885a-9054db53f3f5,216.22,2025-09-27T11:57:24,grocery,18,Jaipur,debit_card,24,171.17,0
71c6bacf-e1bf-4947-9dd8-b41487a2f434,1086.23,2025-07-20T01:04:22,grocery,18,Jaipur,debit_card,28,1046.63,0
7968d46c-945b-4223-a8f6-1791e5c3a942,328.6,2025-09-23T04:49:49,fuel,41,Pune,debit_card,14,98.62,0
3a13431a-c552-4a41-89f6-f9bb5e9e7567,272.5,2025-04-03T18:05:03,electronics,46,Pune,debit_card,24,163.31,0
c732da03-0c93-4cbf-aeee-6510d6b06ba9,641.58,2025-05-12T08:51:22,electronics,29,Ahmedabad,credit_card,17,350.07,0
36d7d042-82ca-49be-b8b6-3a46888e60b5,52.94,2025-01-22T11:08:32,online,44,Hyderabad,credit_card,19,10.0,0
e2eb2c1b-be0a-412e-8b62-3414805896d1,159.3,2025-09-12T05:38:32,online,47,Pune,credit_card,22,61.3,0
0db9f6d7-739a-4392-86eb-0b853ef73512,45.64,2025-06-05T01:35:08,travel,35,Pune,credit_card,26,10.0,0
5401301d-1a0c-4cba-95c4-dce9250fe367,2771.11,2025-05-24T19:03:37,grocery,41,Kolkata,credit_card,28,2429.99,0
39a9723f-a53b-49e2-b6db-f7d5878477d5,307.05,2025-10-14T00:07:30,grocery,46,Hyderabad,credit_card,18,382.39,0
a6fcece4-8d18-46a7-a0fd-1bc4b3d31497,195.91,2025-04-19T02:00:57,electronics,41,Ahmedabad,wallet,28,271.81,0
078d4cb3-105c-4e76-beb1-35a3863c76b3,125.98,2025-05-24T02:44:49,electronics,28,Hyderabad,wallet,27,10.0,0
6cf251fd-ff85-4232-981e-2d7052787c4a,912.17,2025-04-21T06:29:49,dining,35,Hyderabad,upi,26,924.25,0
143c65c1-79a5-4042-b58d-ad5b848a922e,167.59,2025-10-26T05:52:11,grocery,35,Hyderabad,credit_card,22,223.78,0
251a3f74-6d47-4ccc-ae03-e22febf9840e,258.28,2025-09-26T10:08:13,fuel,18,Mumbai,netbanking,29,220.36,0
63ac7de7-e4b2-4d00-b261-ec340671e1e4,176.55,2025-02-25T16:50:04,grocery,30,Ahmedabad,credit_card,19,144.06,0
6551eb58-1a05-454d-ab5e-f73da60394e4,2020.65,2025-06-22T06:29:35,other,40,Kolkata,upi,27,1695.71,0
0d4d4bb7-e661-4462-9342-fcf54fa23314,586.16,2025-06-11T01:54:33,fuel,35,Chennai,credit_card,17,459.44,0
5659f74d-9b44-4142-b58c-86f747151da6,65.64,2025-09-04T18:45:26,online,26,Lucknow,upi,30,18.51,0
b482bbd6-bebf-4dd6-9153-86d49f488925,722.84,2025-01-15T06:58:00,electronics,40,Delhi,upi,23,620.85,0
0e62115c-6f4b-458d-ab86-f67b15e6b4e7,751.07,2025-01-18T22:53:29,dining,44,Kolkata,netbanking,23,245.13,0
2ae14c07-473d-46d9-a396-5c5cbe933d22,438.0,2025-05-17T18:54:37,online,46,Hyderabad,debit_card,34,430.73,0
e5dffc5e-d823-4817-ace2-210b94e71cb5,137.44,2025-04-13T06:00:33,grocery,33,Chennai,credit_card,25,161.09,0
c6c60a0d-d06e-4330-95e6-0da610c541f2,117.71,2025-01-13T20:09:13,online,30,Lucknow,credit_card,22,70.99,0
6ed0f389-11fb-453b-93c7-5299ac48b826,46.53,2025-08-04T17:32:04,online,27,Chennai,credit_card,22,71.86,0
1ea5192f-ab13-435b-9866-3034a4b069d8,4579.06,2025-06-27T04:00:01,grocery,51,Jaipur,wallet,28,3277.4,0
adb20d7c-e50c-4675-acff-e1cfec77165b,63.54,2025-09-30T04:03:52,electronics,34,Mumbai,netbanking,29,94.47,0
ee865d2c-1a4f-45ff-9221-e3b4e164d22a,141.33,2025-03-17T11:26:37,other,29,Pune,netbanking,20,112.04,0
3fa55f44-d43f-411d-a51f-08f943d7b8ef,338.13,2025-02-16T14:40:03,online,47,Pune,upi,22,602.06,0
b0000a91-9c30-408b-90d4-33c4e60feabf,45.87,2025-05-18T21:53:06,fuel,34,Delhi,upi,24,18.91,1
5aada306-82ca-4c86-9aa6-2dede9f1e7f4,359.39,2025-04-28T23:56:06,travel,22,Bangalore,debit_card,24,391.11,0
63bcf119-4e83-4c37-9ebe-cf07ba44497b,280.18,2025-09-10T16:06:25,grocery,37,Delhi,netbanking,24,177.48,0
ff662468-ddc1-47ec-91cf-24d59319070f,82.63,2025-07-10T06:52:24,electronics,45,Jaipur,upi,30,117.1,0
a30b94f5-b1ec-4a0b-b194-a105d9980a0a,136.56,2025-03-04T10:56:43,online,47,Pune,debit_card,28,270.25,0
73ab9258-4117-4fab-99e4-cb9dcbceccb4,687.96,2025-06-29T12:19:33,fuel,50,Pune,netbanking,17,810.53,0
011fc737-4df5-4cf2-8524-3efa2713b3d1,387.88,2025-02-27T19:52:07,dining,31,Kolkata,credit_card,31,10.0,0
a1abcf82-e84c-4969-965d-3b05fac50e35,66.53,2025-09-21T01:09:01,other,41,Kolkata,debit_card,21,72.98,0
22997eab-830d-4f15-88f4-20b5ebb4af40,505.03,2025-09-11T04:47:52,entertainment,34,Kolkata,upi,29,538.66,0
888af75a-b2f9-42b7-8f9e-cbab23ceee67,197.45,2025-08-18T12:15:58,electronics,34,Kolkata,netbanking,26,338.49,0
598b98c6-8016-46a9-87ff-545f1040be53,1007.2,2025-04-23T10:35:30,online,44,Lucknow,upi,21,714.15,0
7e8a285d-a069-4231-83fb-d11b78d3db54,328.49,2025-07-19T08:55:54,online,52,Bangalore,credit_card,37,251.12,0
f9a636b2-6bc3-4abb-ba18-f23ebcb3f182,205.7,2025-09-13T16:32:19,dining,69,Bangalore,credit_card,23,86.67,0
ff938ce4-3a24-43a8-91f7-0241373c0cee,448.42,2025-06-17T07:28:55,fuel,18,Pune,wallet,21,98.83,0
4489ac95-87af-4643-ba2f-bf409ce547cc,166.79,2025-01-08T21:35:24,electronics,35,Chennai,upi,29,272.64,0
f984db74-3160-4c29-a61d-bf4c42614257,4955.87,2025-06-08T17:33:33,entertainment,18,Bangalore,credit_card,20,3978.98,0
beb7faea-4a96-4e13-90ed-a52456e9b9a1,400.03,2025-08-28T10:30:31,electronics,38,Kolkata,upi,17,623.9,0
8815d581-2628-4922-aca7-2dd314d764aa,172.54,2025-04-24T15:54:14,grocery,41,Kolkata,upi,25,269.31,0
a4e29b14-0571-45ff-b8c6-e020d56f73ae,894.44,2025-01-20T19:56:32,fuel,30,Jaipur,upi,29,484.89,0
995eeb26-f69c-41b3-8914-d299bc14776b,188.68,2025-03-16T05:02:39,entertainment,45,Chennai,upi,22,171.18,0
d7d9f212-70b9-4545-9484-5b58a6a7190d,463.34,2025-01-30T02:57:43,online,47,Mumbai,credit_card,24,167.35,0
43e7d64f-85da-4ba8-8f1f-49d408f1c385,232.1,2025-03-28T02:54:59,grocery,37,Delhi,upi,19,310.2,0
7c2921b8-db00-43d7-b097-04139a4ce526,377.06,2025-07-08T15:51:02,online,30,Kolkata,credit_card,23,171.53,0
fa4fdafb-14a9-44e6-8d05-a389ab3c5acc,313.54,2025-07-03T12:48:50,grocery,60,Delhi,debit_card,18,288.63,0
7444a940-704c-4243-af7a-f8eefab992db,110.96,2025-10-23T09:11:59,entertainment,44,Bangalore,upi,28,90.33,0
d9ef8eb5-f390-4a12-a521-5045af5c82b6,100.99,2025-04-22T23:41:02,grocery,45,Mumbai,netbanking,23,202.52,0
87b78eeb-ce8f-4caa-b7ce-cc3307d06695,1333.87,2025-07-20T14:48:42,online,26,Hyderabad,debit_card,23,1295.36,0
2ae86167-0072-4f93-bda0-a3572ed8e992,138.77,2025-07-20T04:27:55,online,58,Hyderabad,wallet,25,183.95,0
24ba9d85-da51-40b4-96f9-1bfa7d78172c,509.63,2025-08-14T22:44:16,grocery,38,Ahmedabad,netbanking,15,136.76,0
3d630c47-87f2-46d3-9bd2-c1088fc0e9a5,478.35,2025-08-16T22:54:15,travel,41,Kolkata,netbanking,21,444.72,0
ec454f89-f182-4bcf-afb3-c12930879c12,741.29,2025-03-14T22:34:36,entertainment,52,Pune,upi,18,187.11,0
3a44844d-2170-4449-9c11-d71bb647006c,418.4,2025-07-22T05:43:49,grocery,18,Delhi,netbanking,27,227.0,0
b9908fc0-e73f-46bc-bc76-169442369541,158.81,2025-06-11T23:34:08,grocery,41,Delhi,netbanking,19,45.9,0
51664733-fada-449c-9008-3dd1aee727a8,850.63,2025-08-15T11:34:55,online,41,Kolkata,wallet,19,699.32,0
f21d9f15-41d5-442b-a0f6-10e90ddde336,1092.03,2025-01-23T21:15:59,dining,24,Mumbai,wallet,22,176.57,0
365acac9-8e05-4ab2-8f46-01009d4ac082,1212.5,2025-05-12T15:18:16,electronics,29,Lucknow,upi,22,806.37,0
adb4e6ad-8f99-403c-a477-56dc1f2a26af,949.96,2025-01-04T11:15:41,travel,37,Delhi,debit_card,30,664.79,0
c752c0cc-140a-4237-9154-a06c2e5c36b2,1938.87,2025-01-19T04:13:03,electronics,26,Lucknow,credit_card,23,1649.25,0
ab8f693a-2065-4e5f-8f59-851878ca1a5c,1329.18,2025-09-29T12:49:31,dining,38,Chennai,debit_card,26,1119.89,0
bd5044a1-fd2c-4240-860a-ecc9ea8f7af8,876.99,2025-02-19T03:34:24,electronics,41,Mumbai,upi,21,665.95,0
aca14c9d-e83b-4281-93c4-796cafc237bf,167.07,2025-02-01T04:04:27,online,20,Lucknow,upi,25,62.67,0
572a7c5c-9a9f-44c9-9487-2864d5dd8cb7,304.39,2025-04-21T09:24:06,entertainment,46,Kolkata,netbanking,26,202.42,0
3f7a234b-a744-432d-8f94-3afacfd54186,233.19,2025-05-19T08:01:45,fuel,39,Kolkata,netbanking,35,10.0,0
0d44e6df-efe5-4fc6-b201-c404005377bc,292.84,2025-01-09T21:50:03,dining,18,Pune,upi,21,343.15,0
6559c817-d4e9-47f2-b91d-215e32e1d93e,139.8,2025-06-19T15:07:10,online,38,Bangalore,credit_card,26,307.59,0
f6803fa6-3c46-4e9b-88f7-39d9a2aa94d3,627.52,2025-01-05T09:01:30,online,61,Lucknow,netbanking,37,146.56,0
78a174c0-dc52-4a19-a442-8192507795b1,1377.36,2025-09-24T07:15:45,dining,21,Mumbai,netbanking,19,1570.08,0
11d7b51b-e8d4-4933-9849-5aaccff55637,140.11,2025-04-08T08:31:44,dining,27,Lucknow,debit_card,24,163.53,0
ece27939-c524-4212-9476-7ff8156b7f6d,171.21,2025-03-15T04:31:56,grocery,20,Delhi,upi,27,360.3,0
abe29018-3d23-44f8-abba-9da19a4d58b1,1365.91,2025-10-02T19:34:18,online,20,Pune,netbanking,17,1206.63,0
f4f01f5e-d521-4c36-a394-12fac70a0e77,224.46,2025-02-07T14:08:23,online,55,Delhi,debit_card,26,127.44,0
f7203a28-0018-4092-86c2-7157d2f4ceb1,349.95,2025-05-20T07:24:25,online,21,Pune,credit_card,21,352.82,0
1b1ef910-7c45-484f-840e-ed4890ead117,655.8,2025-04-12T10:38:15,grocery,40,Pune,wallet,25,163.7,0
e911d0ad-799f-49fb-bf3b-95f8814ce728,466.21,2025-09-21T16:29:10,other,48,Ahmedabad,credit_card,23,202.7,0
a115aeee-da83-43eb-9688-23d3a5b5dd1f,520.75,2025-02-25T00:38:14,online,64,Kolkata,credit_card,28,337.39,0
adab9e78-cbd8-4260-b922-58f75cb7a2de,61.57,2025-01-13T19:43:38,grocery,43,Hyderabad,credit_card,22,130.39,0
00fdbdb9-4eda-4022-bdf4-c1dd46ab4a4a,91.21,2025-02-13T08:39:38,online,32,Mumbai,debit_card,27,37.59,0
0f17321f-278e-4d6e-b6ea-b58e2941b728,2657.29,2025-07-08T00:01:27,electronics,39,Lucknow,netbanking,25,1999.32,0
c6782a17-5f9a-4492-8199-d47ef1c95465,2234.95,2025-02-10T09:46:01,dining,45,Pune,debit_card,29,1205.12,0
a61345af-8649-4f4a-892d-0955b5c31d6d,623.95,2025-07-21T07:09:39,electronics,43,Kolkata,credit_card,23,532.16,0
94fa1df0-8f66-41ef-bc2f-72187a8671ed,106.97,2025-04-04T14:11:35,grocery,30,Mumbai,credit_card,26,157.46,0
139f979c-a51b-44aa-946c-24ad4fbeaa60,448.15,2025-03-06T20:10:49,online,18,Delhi,credit_card,27,292.2,0
e6127221-0ddb-4338-a096-32f69e167a33,309.2,2025-04-25T01:20:16,grocery,38,Bangalore,wallet,19,425.3,0
5402b7fe-fcd8-4091-bd8a-509024a11b49,863.45,2025-10-10T13:38:45,grocery,18,Lucknow,credit_card,35,300.6,0
f2c1ffca-b74e-46ee-ac53-eff62deb89bc,1889.34,2025-10-07T05:05:10,grocery,32,Hyderabad,upi,20,1559.92,0
2a6bba27-13f3-45f8-a002-87a25cff1c31,120.93,2025-05-20T04:32:34,dining,52,Bangalore,credit_card,17,160.65,1
1dec2c85-6443-41a6-a2fd-e0352424d64a,272.6,2025-09-07T17:56:42,dining,29,Chennai,credit_card,26,156.33,0
2d0bfa8d-6806-402b-bad2-bc8d0c114584,615.47,2025-05-31T05:30:45,entertainment,48,Ahmedabad,credit_card,35,208.27,0
3abde5e8-b334-4edb-9fa5-2be6f7f77601,41.21,2025-04-04T12:31:02,travel,48,Kolkata,netbanking,29,91.88,0
2f470261-fcdd-4608-aae7-98c00e6287e9,455.88,2025-04-13T09:44:11,online,38,Hyderabad,debit_card,17,646.25,0
c85258f4-07bd-413b-90d9-318e84c2df34,965.68,2025-09-28T10:01:20,electronics,34,Pune,debit_card,25,379.64,0
fae0294a-f01b-42ca-bb4f-28f42657cfd5,4852.38,2025-09-08T22:59:06,grocery,49,Delhi,credit_card,22,4180.37,0
dd765a4e-f0ed-4e69-957a-19b141c5cf72,376.81,2025-01-22T16:25:22,fuel,20,Lucknow,upi,21,405.64,0
db4a4cad-1e7e-4df5-9b23-de4c703ff25b,463.1,2025-08-20T20:40:12,dining,35,Lucknow,upi,27,564.39,0
fcd092a2-63a0-417a-b9a7-105d958e6687,1451.21,2025-04-05T14:30:04,dining,34,Mumbai,debit_card,20,1160.31,0
6186bdd7-c7a4-4a68-8c5f-66b598e11f58,341.73,2025-09-11T10:16:28,entertainment,23,Ahmedabad,upi,31,215.9,0
70f94e91-dd20-48f9-8b7c-7207e291693a,595.62,2025-01-01T13:16:44,entertainment,43,Pune,netbanking,24,599.38,0
476e5cfe-d443-4ae2-809c-adea8e248eb1,862.27,2025-09-17T23:15:37,fuel,46,Bangalore,upi,23,513.83,0
ed33f385-fc33-4281-bc65-34f888a7050d,38.7,2025-05-04T16:59:11,fuel,39,Kolkata,upi,22,35.01,0
71616e75-3658-4262-a6d1-98323a127987,1888.43,2025-10-15T23:06:51,entertainment,27,Chennai,netbanking,29,488.05,0
3961852c-ee01-40cd-b520-5086f0d9d457,710.34,2025-02-25T09:19:31,other,28,Jaipur,debit_card,18,274.92,0
a4bc3ce1-e6fe-405f-9670-f4ba6ff75625,115.54,2025-02-08T15:57:24,dining,44,Hyderabad,upi,28,156.72,0
3d8dff3a-5ccc-44f3-a3a3-59b04787a95b,1651.24,2025-10-12T00:13:47,entertainment,61,Pune,upi,23,1397.44,1
cd17dfc1-be2d-49b2-88eb-7c032bd70500,470.39,2025-02-01T00:41:52,fuel,41,Chennai,wallet,16,242.95,0
b84ebeef-fe00-45a9-9448-73cc0b526c0d,374.89,2025-07-02T15:59:59,online,24,Bangalore,upi,29,320.97,0
b4731c85-a4c3-4145-8d1a-5eaaf634c6c2,240.03,2025-07-25T02:29:07,electronics,38,Pune,debit_card,19,228.94,0
a09c65d0-83c3-4381-aecb-c042e4772041,391.82,2025-10-05T02:26:43,online,48,Ahmedabad,debit_card,20,291.26,0
1e7eb209-63b3-4be6-8d89-c9c2d20480f1,65.49,2025-06-21T10:05:45,dining,49,Pune,upi,28,39.31,0
789f1085-5bb0-4bbf-aac5-d0c0370e5bb5,256.34,2025-04-20T12:42:18,dining,46,Chennai,credit_card,30,128.04,0
fdbf74ed-77af-4f11-9bea-d055e3c4ed9a,340.7,2025-09-04T18:26:49,entertainment,49,Hyderabad,wallet,31,255.19,0
631a17cd-2bd8-4f34-8653-82f10d1d1ee7,1035.55,2025-08-03T22:58:32,entertainment,46,Ahmedabad,credit_card,19,338.34,0
125d81b1-785c-447b-9458-dd8c8980daa2,940.02,2025-01-21T20:54:47,online,56,Chennai,netbanking,30,460.28,0
f50bd14c-013b-49db-b75d-c28a838c182d,413.41,2025-10-20T11:38:39,electronics,65,Lucknow,credit_card,22,146.29,0
027874e3-9ed8-47d0-949f-96f202163347,394.87,2025-10-27T17:35:30,travel,40,Bangalore,wallet,22,333.19,0
cefe70e2-8998-4410-8863-95ec2cbafb72,1034.4,2025-05-12T13:36:25,electronics,51,Kolkata,upi,28,341.05,0
e4a9a735-625b-4968-8ffe-086ba4188d55,242.15,2025-03-09T13:58:00,dining,34,Chennai,wallet,31,331.89,0
9647dd00-f53a-4604-8362-68277c66587d,312.99,2025-07-13T02:42:30,dining,34,Lucknow,debit_card,27,222.99,0
e3676003-7734-49bc-aa2c-c8563c7e5e02,789.52,2025-01-23T00:06:55,online,44,Chennai,credit_card,19,1174.79,0
73c4c041-d77e-4a13-90c8-926ef0fa9179,1659.11,2025-10-24T13:06:02,online,25,Pune,wallet,24,1443.19,0
486e1388-9e0a-4273-ae30-265b622cea12,2216.16,2025-10-14T04:04:03,entertainment,45,Hyderabad,debit_card,19,2221.03,0
145c551f-7468-47a0-87b8-ab822295842f,155.8,2025-09-04T13:45:37,online,34,Jaipur,credit_card,29,48.91,0
e8be9c42-d144-4649-8bd8-4e3f82680b8a,633.36,2025-04-03T03:11:22,online,27,Ahmedabad,netbanking,29,592.74,0
8065ae3a-691c-437e-acbc-49a1f53aec95,509.86,2025-08-24T21:19:53,grocery,41,Jaipur,debit_card,33,419.86,0
47c6a125-8640-426c-be73-6676c7d96f2d,1072.45,2025-08-28T22:39:10,grocery,30,Bangalore,upi,24,1310.81,0
e4234640-0720-4a5b-a765-9cbeb89bee6f,403.95,2025-01-07T18:14:22,electronics,29,Delhi,upi,27,277.84,0
2cc63f6f-43c9-4804-9f97-0674fa6a999d,174.86,2025-04-23T01:23:20,travel,51,Bangalore,debit_card,27,269.02,0
55bfe6dd-ef8a-4952-9986-ebc678f635be,441.55,2025-01-26T21:57:05,other,37,Pune,credit_card,23,736.07,0
61a51306-f9d5-4856-8950-029c87277bc5,251.66,2025-03-02T05:08:07,online,30,Delhi,upi,22,135.59,0
a7d6984c-0752-49b7-af92-e25bd0e29985,24358.03,2025-09-09T02:27:06,entertainment,47,Chennai,debit_card,23,25594.26,0
c961464e-0044-4c2a-9b63-dcf3454e3cf6,139.31,2025-05-07T04:12:24,dining,25,Ahmedabad,netbanking,30,10.0,0
ca6782d7-02d9-43bf-80f8-72166a3bb7e1,2452.25,2025-09-03T11:45:18,electronics,21,Bangalore,upi,23,1330.97,1
b63362ed-5bcc-4761-a3b1-3fa0eb5df9f4,3472.38,2025-01-22T01:38:15,dining,25,Ahmedabad,upi,21,3335.82,0
98318c39-65d5-4912-86ac-4c8b128b53bd,1429.96,2025-06-10T01:35:04,grocery,20,Mumbai,credit_card,30,1208.56,0
f7ebb916-0999-4c6b-b35b-84f92f11ee76,931.72,2025-02-08T00:49:23,online,42,Kolkata,upi,19,1269.4,0
aed3ed74-3274-410e-bf76-0fc6c5a378cf,475.4,2025-04-05T16:18:47,entertainment,45,Delhi,upi,33,205.68,0
e344414f-0933-4b42-9059-b5865dad5346,206.73,2025-02-08T04:33:42,grocery,36,Jaipur,debit_card,17,204.02,0
923f285c-d002-4038-8db8-b41f31462a05,239.73,2025-04-21T23:50:56,fuel,36,Pune,credit_card,21,377.68,0
